ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
3215	Orange S.A.	1994-04-15	29	15,363,840	384	18
15557	Societe Francaise du Radiotelephone S.A.	2000-08-03	40	11,777,280	67	19
12322	Free SAS	1999-03-11	42	11,116,544	25	1
10455	Alcatel-Lucent	1997-08-08	103	4,654,336	74	
12844	Bouygues Telecom	1999-12-06	107	4,458,496	8	
51964	Equant Inc.	2010-12-07	145	2,971,136	454	35
2200	Reseau National de telecommunications pour la Tech	1993-09-01	147	2,964,224	58	1
5410	Bouygues Telecom S.A.	1995-09-08	160	2,634,752	36	1
8228	Societe Francaise du Radiotelephone S.A.	1997-03-05	204	1,917,696	42	
21502	NUMERICABLE is a cable network operator in France,	2002-01-04	243	1,611,776	59	1
16276	Ovh Systems	2001-02-15	292	1,320,448	68	3
51207	Free Mobile SAS	2011-12-14	357	1,058,816	3	
5511	Orange S.A.	1996-01-08	391	924,672	127	3
12670	COMPLETEL SAS France	1999-09-22	418	811,520	88	1
25186	Orange S.A.	2002-08-27	536	582,656	164	2
9159	Credit Agricole S.A.	1999-01-19	944	262,656	6	
21351	Mediaserv	2001-11-07	1,211	193,536	14	1
12876	ONLINE S.A.S.	1999-12-20	1,259	180,224	7	1
41272	MOSELLE TELECOM	2006-07-13	1,433	147,456	3	
21449	ETAT DE GENEVE	2009-01-13	1,521	135,680	5	
41020	STMicroelectronics International NV	2006-05-31	1,634	131,584	4	
35632	Iris 64	2005-09-20	1,743	131,072	3	
52075	Wifirst S.A.S.	2010-12-23	1,691	131,072	17	5
198875	APHP-AS Assistance Publique-Hopitaux de Paris,FR	2012-06-08	1,710	131,072	2	
12626	Societe Francaise du Radiotelephone S.A.	1999-08-26	1,768	126,464	34	
13193	Nerim SAS	2000-04-28	1,779	123,648	30	3
34383	Teloise	2005-01-04	1,789	122,880	4	
28708	Orange S.A.	2003-02-05	1,865	114,688	28	11
20776	Outremer Telecom	2001-05-25	2,176	86,272	49	
35238	Alsace Connexia	2005-06-29	2,173	86,272	51	
9003	Altitude Telecom SAS	1998-10-05	2,202	84,224	11	
29150	Alcanet	2003-06-16	2,235	82,432	7	
20900	SAEM Intermediasud	2001-07-03	2,247	81,920	13	
39005	MEDI@LYS	2005-11-25	2,257	81,920	2	
16347	ADISTA SAS	2001-03-07	2,277	81,408	35	4
34006	Veepee SAS	2004-09-28	2,428	74,752	13	1
49902	SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS	2009-10-06	2,416	74,752	6	
25540	Alphalink ISP	2002-12-30	2,692	68,352	57	7
8255	Euro-Information-Europeenne de Traitement de l'Inf	1997-04-04	2,732	67,584	6	
2579	Alcatel-Lucent	2014-04-25	2,798	67,072	10	
8677	Atos Worldline SAS	1998-02-19	2,894	66,304	9	1
25215	BNP PARIBAS SA	2002-09-03	2,875	66,304	6	
7345	Alcatel-Lucent	1996-11-13	2,911	66,048	40	1
12765	Total S.A.	1999-10-29	3,090	65,792	13	
29110	Institut Pasteur	2003-06-05	3,258	65,536	1	
35540	OVH Telecom	2005-08-31	3,593	65,536	1	
41334	MANCHE TELECOM	2006-07-26	3,105	65,536	1	
42811	Herault Telecom	2009-01-08	3,677	65,536	2	
56339	Epitech	2011-02-01	3,582	65,536	1	
8218	Neo Telecoms S.A.S. Neo Telecoms S.A.S.	2004-07-09	4,072	59,136	45	3
35393	SAS CTS Computers and Telecommunications Systems	2005-07-29	4,083	58,624	15	2
8304	ECRITEL Company	1997-05-09	4,098	58,112	28	1
21409	Ikoula Net SAS	2001-11-30	4,192	53,760	21	1
39886	Nomotech SAS	2006-05-09	4,201	53,248	8	1
47206	Rennes Metropole Telecom Participation	2008-05-15	4,319	49,152	2	
29075	IELO Main Network	2003-05-27	4,364	47,616	14	5
8784	Prosodie	1998-05-13	4,367	47,360	9	1
30781	Jaguar Network SAS	2003-12-03	4,412	45,312	24	6
34572	HELIANTIS SAS	2005-02-16	4,497	43,008	11	
31216	BSO Network Solutions SAS	2004-03-24	4,514	42,752	22	2
43763	Haut-Rhin Telecom	2007-09-25	4,584	41,216	68	
8983	ALCATEL	1998-09-18	4,610	40,960	3	
43698	Ariege Telecom	2007-09-14	4,638	40,448	65	
49594	Altitude Infrastructure Exploitation SAS	2009-07-10	4,720	37,888	8	9
31167	AXIONE S.A.S.	2004-03-12	4,927	34,048	14	1
34306	MOBIUS TECHNOLOGY	2004-12-14	5,127	32,768	4	
42117	INOLIA S.A.	2006-12-20	5,332	29,184	45	
49112	ARMOR CONNECTIC SAS	2009-04-15	5,394	28,672	4	
43646	SMARTJOG SAS	2007-09-06	5,466	27,648	23	2
39771	Renault Trucks SAS	2006-04-21	5,585	26,112	7	
8362	NordNet	1997-06-30	5,608	25,856	17	1
13178	Digital communications	2008-03-25	5,717	24,576	7	1
8487	Phibee Telecom SARL	2007-08-16	5,843	24,320	12	1
29169	Gandi SAS	2003-06-20	5,885	23,808	9	5
50624	Outscale SASU	2010-02-22	5,888	23,808	6	
34177	CELESTE	2004-11-12	5,894	23,552	7	1
20926	Oceanet Technology SAS	2001-07-09	5,920	23,296	6	1
49540	Capaix Connectic	2009-06-30	6,051	21,760	47	
12566	Societe Francaise du Radiotelephone S.A.	1999-07-26	6,160	20,992	13	3
196885	SEWAN Sewan Communications S.A.S.,FR	2010-09-08	6,377	19,456	8	3
49011	MACS THD	2009-03-24	6,427	18,944	28	
8554	TAS France	1997-11-18	6,451	18,688	7	2
39180	LASOTEL SARL	2005-12-29	6,447	18,688	6	2
8565	BLUEGIX	2010-03-25	6,484	18,432	2	1
25187	FRANCE CITEVISION SAS	2002-08-27	6,550	18,432	3	1
31367	Neo Telecoms Group	2004-04-27	6,640	17,664	15	
47866	iBrowse SARL	2008-09-08	6,733	17,408	6	
12696	GIE AXA Technology Services France	1999-10-01	6,782	17,152	35	
29372	SFR	2003-08-21	6,861	16,640	2	
5436	BT France	1995-10-27	7,018	16,384	2	
8839	SdV-Plurimedia	1998-06-17	7,085	16,384	2	1
13273	Open Wide Outsourcing SAS	2000-05-18	7,195	16,384	1	1
28677	AMEN Network	2003-01-28	7,094	16,384	1	1
196773	VIAPASS-FR VIAPASS SAS,FR	2009-10-08	7,241	16,384	1	
48072	sas alsatis	2008-10-07	7,286	16,128	43	1
25593	Linkbynet S.A	2003-01-22	7,311	15,872	23	2
29608	Absolight	2003-10-22	7,337	15,616	10	4
16211	Stella Telecom SAS	2001-01-26	7,373	15,360	4	1
34391	PARITEL OPERATEUR SASU	2005-01-05	7,379	15,360	5	1
34997	Alionis	2005-05-13	7,419	15,104	17	1
8399	RISC GROUP IT SOLUTIONS S.A.	1997-07-29	7,465	14,848	9	1
49449	Alliance Connectic SAS	2009-06-10	7,470	14,592	26	
16128	AGARIK and BULLPI provide WEB, Servers Hosting and	2001-01-05	7,570	14,336	4	
39847	C@P CONNEXION	2006-05-03	7,553	14,336	10	
42487	VIALIS - REGIE MUNICIPALE DE COLMAR	2007-03-02	7,541	14,336	6	1
47798	Martinique TV Cable	2008-08-21	7,554	14,336	5	
24776	INFOCLIP SA	2002-03-25	7,621	14,080	6	1
39905	EMAILVISION	2006-05-12	7,698	13,568	4	1
29513	Acropolis Telecom SA	2003-10-01	7,892	12,544	9	1
34235	ASPSERVEUR	2004-11-24	7,919	12,544	25	1
35184	GALOP TELECOM	2005-06-17	7,916	12,544	3	
12727	VIALIS - REGIE MUNICIPALE DE COLMAR	1999-10-14	8,186	12,288	7	
48179	Pays Voironnais Network	2008-10-22	8,003	12,288	17	
48185	AMEN	2008-10-22	8,138	12,288	2	
8723	Integra France	1998-03-24	8,247	12,032	30	1
49463	Les Nouveaux Constructeurs SA	2009-06-12	8,263	11,776	10	1
197036	IPLINE IPLine SARL,FR	2010-04-26	8,398	11,264	5	1
44976	AZNET s.a.r.l.	2008-04-11	8,502	10,752	4	
28877	Azuria	2003-03-25	8,562	10,496	3	1
29283	HUB TELECOM SA	2003-07-21	8,600	10,496	3	
34510	AFONE	2005-02-03	8,725	10,240	4	1
35655	OXYD	2005-09-27	8,973	9,728	3	
35625	Avenir Telematique S.A.S.	2005-09-20	9,004	9,472	14	3
39473	E-TERA	2006-03-02	9,183	9,216	11	
44099	RUNISO	2007-11-16	9,286	9,216	5	2
60940	S.A.S. NATIONAL CLOUD	2013-04-08	9,200	9,216	4	2
197485	ASPHARMAGEST Pharmagest Interactive SA,FR	2010-12-21	9,215	9,216	2	
197922	FIRSTHEBERG Techcrea Solutions Sarl,FR	2011-06-27	9,106	9,216	13	
8999	Axinet Communication sarl	1998-10-02	9,342	8,960	3	
24904	K-NET SARL	2002-05-14	9,326	8,960	7	1
34444	EUTELSAT S.A.	2005-01-20	9,367	8,960	6	
34913	Rentabiliweb Telecom	2005-04-27	9,324	8,960	5	
50059	MYSTREAM	2009-11-05	9,358	8,960	9	1
57809	Serveurcom SRL	2012-02-14	9,314	8,960	13	
34274	ELB multimedia	2004-12-06	9,450	8,704	5	1
43424	"PROCEAU" s.a.r.l.	2007-07-30	9,509	8,704	5	1
47150	ETRALI	2008-05-05	9,505	8,704	6	
8921	OC3 NETWORK	1998-08-10	9,571	8,448	5	
34752	LAGARDERE ACTIVE DIGITAL SAS	2005-03-30	9,574	8,448	2	1
35283	NETWORTH TELECOM SA	2005-07-11	9,560	8,448	4	1
8309	SIPARTECH Sarl	2009-04-14	10,924	8,192	1	
9089	ALTO Network	1998-12-09	10,634	8,192	1	
12362	Netplus Communication	1999-04-12	9,948	8,192	1	
12409	H.R.Net SARL	1999-05-07	9,949	8,192	1	
16073	Open Wide Outsourcing SAS	2000-12-13	9,955	8,192	1	1
20766	Association "Gitoyen"	2001-05-22	10,776	8,192	1	1
20917	Kheops Organisation	2001-07-05	10,781	8,192	1	1
33835	INFOSAT TELECOM S.A.	2004-08-12	10,606	8,192	3	1
34809	SANEF (Societe des Autoroutes du Nord et de l'Est 	2005-04-07	10,943	8,192	1	
44334	RTLNET	2007-12-27	9,906	8,192	2	1
48432	SCGS	2008-11-26	10,092	8,192	3	
50583	Index Education SAS	2010-02-15	10,613	8,192	32	
197618	WIZEO-SAS Wizeo SAS,FR	2011-03-02	10,541	8,192	1	
199218	NEO-SERVICES SAS Neo Services,FR	2012-09-19	10,043	8,192	5	1
202236	NEO-CENTER-EST NEO CENTER EST SARL,FR	2014-03-04	9,868	8,192	1	
25009	Graal Network S.a.R.L.	2002-06-24	10,988	7,936	12	
15829	EUTELSAT S.A.	2000-10-20	11,026	7,680	7	
42845	BRETAGNE TELECOM SAS	2007-04-25	11,020	7,680	23	
44902	COVAGE NETWORKS SASU	2008-03-31	11,049	7,680	8	1
34863	HEXANET SAS	2005-04-20	11,138	7,424	7	1
24990	Equinix France Autonomous System	2002-06-18	11,286	7,168	3	1
34659	KEYYO SA	2005-03-10	11,232	7,168	5	1
51985	Adenis SARL	2010-12-10	11,274	7,168	5	
197076	TUTOR-AS TUTOR S.A.,FR	2010-05-20	11,217	7,168	3	
196689	DIGICUBE01 Digicube sas,FR	2009-03-02	11,433	6,912	13	1
197133	MEDIACTIVE-NETWORK MEDIACTIVE SAS,FR	2010-06-21	11,415	6,912	11	
39286	Eliott-Ness SARL	2006-01-24	11,558	6,656	12	
39605	Iguane Solutions SAS	2006-03-24	11,473	6,656	6	2
15401	Business & Decision Interactive Eolas	2000-06-20	11,660	6,400	13	
24954	HAVAS S.A.	2002-06-06	11,662	6,400	25	
8310	PacWan	1997-05-13	11,714	6,144	8	
12826	Conseils et Systemes Informatiques	1999-11-29	12,052	6,144	8	1
48813	ENIX SARL	2009-02-12	12,120	5,888	7	
12601	CEGEDIM S.A.	1999-08-16	12,209	5,632	13	
29152	DECKNET	2003-06-17	12,328	5,632	11	1
48504	OpenIP	2008-12-04	12,264	5,632	22	
20756	ECHO MARQUES	2006-05-03	12,369	5,376	12	5
25358	Novso SARL	2002-10-15	12,536	5,120	5	1
34021	SECR SARL	2004-10-01	12,613	5,120	2	
43142	ADELI SAS	2007-06-14	12,552	5,120	22	14
44494	VIA-NUMERICA	2008-01-28	12,541	5,120	2	1
48942	eNovance	2009-03-04	12,655	5,120	7	1
50535	Euskill SARL	2010-02-05	12,742	5,120	5	3
50796	CLEVERNETWORK SAS	2010-03-26	12,572	5,120	3	1
198551	SATECOM-AS Societe Atlantique de Telephonie et Com	2012-03-05	12,575	5,120	3	
35665	Netensia SARL	2005-09-28	12,998	4,864	8	
41186	NUXIT s.a.r.l.	2006-06-27	12,986	4,864	4	1
47548	SAS FLOW LINE	2008-07-08	13,010	4,864	14	
47608	SM Etude Devel Sces Reseaux Com	2008-07-22	13,011	4,864	4	1
3259	DOCAPOST BPO SAS	1994-10-05	13,208	4,608	18	
29104	Thales Services SAS	2003-06-05	13,264	4,608	13	1
34948	Typhon SAS	2005-05-06	13,305	4,608	3	1
35189	Association Kazar Network	2005-06-20	13,321	4,608	4	2
35667	NEXTHAL	2005-09-29	13,294	4,608	4	
39405	FULLSAVE SAS	2006-02-15	13,186	4,608	4	1
41765	IPGarde SAS	2006-10-23	13,183	4,608	6	
48750	MEDIAPOST SAS	2009-01-30	13,236	4,608	4	
21000	ATOS ORIGIN INFOGERANCE	2001-07-24	13,529	4,352	14	
33930	INTRINSEC	2004-09-08	13,459	4,352	3	
34993	ODISO	2005-05-13	13,536	4,352	2	
35012	PICTIME SAS	2005-05-17	13,432	4,352	6	1
39931	SARL Franche-comte Net	2006-05-19	13,549	4,352	2	1
47841	OXALIDE	2008-09-01	13,550	4,352	3	1
51110	IDOM TECHNOLOGIES	2010-06-02	13,533	4,352	17	
57752	NORMHOST SARL	2012-02-01	13,467	4,352	4	
198287	CNSI-AS Compagnie Nantaise de la Securite Informat	2011-12-05	13,556	4,352	5	
201432	RAPIDVDS Romero Hector Mauricio,FR	2014-10-29	13,551	4,352	2	1
9036	Neuronnexion	1998-10-29	15,610	4,096	9	
15436	WITBE NET S.A.	2000-06-28	13,621	4,096	9	1
15826	NFrance Conseil	2000-10-19	15,903	4,096	1	1
16136	POLIRIS	2001-01-04	14,063	4,096	1	
16363	Axialys SA	2001-03-09	13,770	4,096	5	1
20994	Actimage Consulting SAS	2001-07-20	14,750	4,096	1	
28768	XSALTO	2003-02-19	15,198	4,096	2	1
28855	GalacSYS is an hosting and managed services provid	2003-03-18	14,323	4,096	1	1
31221	euclyde	2005-04-07	14,878	4,096	3	
31688	Splio Developpement	2004-07-13	14,899	4,096	3	1
31697	e-Qual	2008-11-06	14,319	4,096	1	
34536	Newel Informatique	2005-02-08	13,879	4,096	1	1
34761	KERTEL FRANCE OUTRE MER	2005-03-30	14,188	4,096	4	
35429	VIVACTION - Groupe ITN France	2005-08-05	15,779	4,096	1	
39104	OXEVA SAS	2005-12-14	15,674	4,096	4	1
39271	REG.I.E.S	2006-01-23	15,130	4,096	3	
39509	BPL Global EMEA SAS	2006-03-09	14,572	4,096	1	
41090	Equation SA	2006-06-13	14,212	4,096	3	1
41157	Oxymium	2006-06-22	13,636	4,096	1	1
41628	NEXEN SERVICES	2006-09-26	14,811	4,096	2	
41770	IMINGO SERVICES	2006-10-23	15,664	4,096	1	
43342	Caisse Nationale des Caisses d'Epargne et de Prevo	2007-07-17	14,332	4,096	4	
43734	UEM de METZ	2007-09-20	13,924	4,096	2	
47423	Research In Motion UK Limited	2008-06-17	13,968	4,096	4	
48528	AD VALEM TECHNOLOGIES	2008-12-08	15,752	4,096	2	1
48809	AB CONNECT	2009-02-11	15,365	4,096	1	
49961	Fingerprint Technologies	2009-10-19	15,830	4,096	13	
50664	PUBLICIS-TECHNOLOGY	2010-03-04	15,032	4,096	17	
197465	MBQT MOBIQUITHINGS SAS,FR	2010-12-13	15,170	4,096	1	
202213	COMPAGNIE-IBM-FRANCE-AS COMPAGNIE IBM FRANCE SAS,F	2014-03-10	15,617	4,096	6	
8528	RENAULT SAS	1997-10-29	15,961	3,840	11	2
9180	ALIENOR.NET SARL	1999-02-02	16,100	3,840	15	
34949	IDLINE SAS	2005-05-06	16,128	3,840	15	
44141	DEVCLIC SARL	2007-11-22	16,105	3,840	4	1
197033	CPRO-AS Rhoval SAS,FR	2010-04-26	15,997	3,840	5	
12807	CVF S.A	1999-11-16	16,346	3,584	4	1
31576	Association GIXE	2006-01-17	16,329	3,584	7	1
34970	DIATEM SARL	2005-05-10	16,308	3,584	6	
43683	GRUND BETEILIGUNGEN AG	2007-09-12	16,161	3,584	4	
45050	Hi-Media S.A.	2008-04-25	16,282	3,584	3	
47833	READY BUSINESS SYSTEM	2008-08-28	16,361	3,584	7	
3296	Societe Generale	1995-01-24	16,611	3,328	14	
43858	Webaxys s.a.r.l.	2007-10-10	16,493	3,328	3	1
48252	Digicel AFG	2008-10-29	16,466	3,328	15	
50758	Astrium sas	2010-03-19	16,613	3,328	6	
51366	CANAL PLUS FRANCE	2010-08-02	16,579	3,328	13	
57928	PRODWARE SA	2012-03-14	16,461	3,328	3	2
61026	HASGARD s.a.r.l.	2013-03-12	16,419	3,328	14	1
197883	ASN-FRAMEIP-TELECOM FrameIP SAS,FR	2011-06-09	16,506	3,328	3	
21137	Credit Agricole Corporate and Investment Bank	2001-09-06	16,846	3,072	12	
35676	La Poste S.A.	2005-10-03	17,238	3,072	12	1
38926	BDL SYSTEMES SAS	2005-11-15	17,186	3,072	4	
39480	VENIGO SARL	2006-03-03	16,888	3,072	3	
41863	IP-STAR SARL	2006-11-03	16,774	3,072	2	
42456	CHMURTZ SARL	2007-02-22	16,986	3,072	11	4
42881	Pixmania SAS	2007-05-03	16,791	3,072	4	1
44527	SERES SA	2008-02-01	17,099	3,072	7	1
48518	ADD-ON MULTIMEDIA SARL	2008-12-05	17,419	3,072	2	1
50446	CYBERSCOPE	2010-01-18	17,262	3,072	2	
50618	LIAZO SARL	2010-02-19	16,841	3,072	4	
50620	Blue Networks Technologies	2010-02-19	17,054	3,072	2	1
57068	Vivendi Mobile Entertainment SA	2011-07-12	17,291	3,072	2	1
57119	NAITWAYS SAS	2011-07-25	16,773	3,072	3	1
57273	Bytewise SARL	2011-09-12	17,380	3,072	2	1
61319	Teclib SAS	2012-11-22	16,951	3,072	2	
197532	OCEANET-AS Microcaz SRL,FR	2011-01-21	17,313	3,072	2	
197696	EVOLIX-AS Evolix SARL,FR	2011-03-29	16,993	3,072	4	3
198330	CFI CFI maintenance informatique SAS,FR	2011-12-15	16,806	3,072	3	
198435	EDXNETWORK Private Entrepreneur Vincent Pages,FR	2012-01-26	16,760	3,072	6	2
202089	UNIMEDIA-AS UNIMEDIA-SERVICES,FR	2014-04-11	17,323	3,072	4	1
16028	Orange S.A.	2000-11-27	17,558	2,816	11	
30741	DDO ORGANISATION SARL	2003-11-24	17,616	2,816	3	
30972	M6 WEB S.A.S.	2004-01-29	17,655	2,816	3	1
31178	Celeonet	2004-03-16	17,547	2,816	4	
34704	Saveho SARL	2005-03-18	17,677	2,816	11	
35152	Network Consulting	2005-06-13	17,556	2,816	4	
41935	DASSAULT SYSTEMES	2006-11-20	17,686	2,816	10	4
47332	AIC NETWORK	2008-06-04	17,498	2,816	4	
6738	dri.fr	2006-06-21	18,067	2,560	10	1
16140	IMA'DIFF s.a.r.l.	2001-01-04	17,997	2,560	2	
29605	BCS TECHNOLOGIES SA	2003-10-22	18,090	2,560	3	1
