ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
8409	Institute for Information Transmission Problems	1997-08-04	35,280	512	1	
8848	ZAO Center of Financial Technologies	1998-06-22	37,437	512	2	
8853	Public joint-stock company Hotel complex "ORLYONOK	2007-07-10	33,910	512	1	
8909	State Educational Institution of Higher Profession	1998-07-29	32,527	512	1	
8985	JSC Center of Network Cooperation "MSK-IX"	1998-09-21	34,625	512	2	2
9006	ZAO "Giproenergoprom"	2008-03-25	36,705	512	1	
9041	Russian State Vocational Pedagogical University	2009-07-29	33,239	512	1	
9124	Federal State Educational Institution of Higher Pr	1999-01-05	32,544	512	1	
9203	NovLine Plus Ltd.	2009-12-04	36,047	512	1	
12456	Shoe Innovation LLC	2010-07-21	35,787	512	1	
12999	State Educational institution for High professiona	2000-02-16	34,721	512	2	1
13029	Mininformpolitiki Chuvashii	2008-12-19	36,811	512	1	
13185	State University ESPC	2000-04-26	36,155	512	1	
13225	Renaissance Capital Financial Consultant OOO	2000-07-17	33,351	512	2	
15455	OJSC Energomashbank	2013-04-19	35,358	512	2	
15620	INTBEL Autonomous System	2000-08-24	32,598	512	1	
15707	Open Joint Stock Compay INGOSSTRAKH Insurance Comp	2002-12-17	33,937	512	2	
15781	Vasmedia LTD	2009-07-31	34,658	512	2	
15862	Volna Ltd	2011-01-13	35,089	512	1	
16033	State Educational Institution of Higher Profession	2000-11-28	36,492	512	2	
16173	OOO CQGI Rus	2001-01-11	36,502	512	2	
16308	State Educational institution for High professiona	2001-02-22	34,414	512	2	
20826	S-Logostic Ltd	2009-08-03	32,493	512	1	
20835	ZAO ATS-69	2010-03-12	35,279	512	1	
21020	The Ministry of communications and telecommunicati	2010-03-31	32,505	512	1	
21103	MTS OJSC	2001-08-27	33,900	512	2	
21275	Kompaniya Metallinvest Ltd.	2008-04-09	32,525	512	1	
21298	Republican Fund 'Mordovia-Internet'	2001-10-24	36,022	512	1	
24602	Radionet -T Ltd	2009-01-23	33,292	512	2	
24613	JSC Publishing House Burda	2009-08-05	34,683	512	1	
24913	Bank Saint Petersburg OJSC	2002-05-17	36,117	512	2	
25001	RIKOP Ltd.	2002-06-19	36,814	512	2	
25185	PSI COMPANY LIMITED	2002-08-27	35,447	512	2	
28709	VKontakte Ltd	2009-08-05	34,995	512	2	4
28734	Aton LLC	2008-11-13	35,695	512	1	
28736	OOO Telecom-net	2003-02-11	36,385	512	1	
28784	OKB-TELECOM OJSC	2003-02-21	32,207	512	1	
28829	Open Joint-Stock Company NOMOS-BANK	2003-03-06	35,709	512	2	
28897	"Eastward Capital" LLC	2009-01-15	37,108	512	2	
28899	Autonomous Institution of the Khanty-Mansi Autonom	2003-03-28	32,222	512	2	
28965	OJSC Teleradiocompany "Petersburg"	2003-04-22	33,620	512	1	
28991	OAO Russian Railway	2003-05-02	37,128	512	3	
29233	"UMOS CENTER" LLC	2003-07-04	35,762	512	1	
29258	CJSC Jet Infosystems	2008-06-02	36,468	512	1	
29546	ECom-IT Limited	2003-10-08	36,080	512	2	
29634	ADB.RU, Ltd.	2003-10-28	36,761	512	1	
30871	Municipalnoe kazennoe uchrezhdenie goroda Novosibi	2003-12-30	36,277	512	2	
30920	Mobilon LLC	2004-01-16	32,779	512	2	
30977	Net By Net Holding LLC	2004-02-02	32,122	512	2	
31088	Chudonet Ltd	2009-10-08	37,002	512	1	
31338	MTS OJSC	2004-03-08	33,544	512	1	
31462	AKB "Absolut Bank" ZAO	2004-05-24	32,866	512	2	
31466	JSC LANTAN-CS	2004-05-25	34,967	512	1	
31470	OJSC Chelyabinsk Electric-Metallurgical Kombinat	2004-05-25	37,052	512	1	
33844	"ZAO "Investment Company "Troika Dialog"	2004-08-16	35,950	512	2	
33888	Federal State Unitary Enterprise "State	2004-08-31	35,955	512	1	
34033	OOO SALON 2116 Electronic Post Office	2008-10-16	33,872	512	1	
34147	Rusfinance Bank Ltd.	2004-11-04	33,882	512	2	
34166	Electronic Communication Systems Ltd	2004-11-09	33,188	512	1	
34283	SC Kepler-Rominfo SA	2004-12-08	33,889	512	2	
34321	Institute of strategic marks.	2004-12-16	35,994	512	2	
34527	LLC NETFORT	2005-02-08	33,905	512	1	
34836	CJSC "Ruscentrosvyaz"	2005-04-13	33,253	512	1	
34843	Managing company "Realty of Petersburg Ltd"	2005-04-15	37,468	512	1	
34983	Ltd. Univer-telekom	2005-05-12	36,058	512	1	
34998	CB "SDM-BANK" OJSC	2005-05-13	33,948	512	1	
35083	OJSC Agency for Housing Mortgage Lending	2005-05-31	32,994	512	2	
35102	Join Stock Company "Russian Standard Bank"	2005-06-03	35,095	512	2	
35147	LLC SIP "NIS"	2005-06-10	36,486	512	1	
35162	Internet Ltd.	2009-01-22	33,696	512	1	
35237	Joint-Stock Commercial Savings Bank of Russian Fed	2005-06-29	34,392	512	2	
35257	OOO "INSTITUTE FOR FINANCIAL STUDIES"	2005-07-04	35,798	512	1	
35286	Taimer. ru Ltd.	2012-06-07	33,704	512	2	
35469	OJSC BANK AVANGARD	2005-08-15	32,332	512	2	
35711	OOO "TOP-KNIGA"	2008-07-14	33,050	512	1	
35722	Orion LTD	2011-03-29	33,739	512	2	
35764	State Institution Arctic and Antarctic Research In	2005-10-21	35,154	512	1	
35780	Logix Telecom LLC	2005-10-25	37,264	512	1	
38958	Agat Plus Ltd.	2010-07-22	34,787	512	1	
38985	OJSC Rostelecom	2005-11-23	35,490	512	1	
39034	ByteService Ltd	2005-12-01	32,019	512	1	
39058	Step Logic LTD	2005-12-06	34,798	512	2	
39061	Digital Technology ltd	2009-09-22	36,887	512	1	
39182	Locals Ltd.	2011-05-18	32,716	512	2	
39267	Bank Koltso Urala	2006-01-20	32,736	512	2	
39269	Kaliningrad Center of Informatization and Technica	2006-01-20	34,138	512	1	
39406	NTC Intek LLC	2009-02-26	34,849	512	2	
39415	OJS Moscow city telephone network	2006-02-16	32,094	512	1	
39589	ZAO Moskabelmet	2006-03-21	34,176	512	2	
39596	Limited Liability Company GoldenInternet	2006-03-23	32,112	512	1	
39850	OAO National Bank "TRUST"	2006-05-04	36,317	512	2	
41013	"Astrus Telecom LLC"	2012-01-31	31,885	512	1	
41033	Western Realty LLC	2006-06-02	35,370	512	1	
41067	SEB Bank JSC	2006-06-08	32,592	512	2	
41130	MTBC TELECOM LIMITED	2006-06-19	31,900	512	3	
41143	OOO Ob-Telecom	2009-01-27	36,770	512	1	
41217	JSC PNTZ	2006-07-04	31,911	512	2	
41223	CPM Ltd.	2008-07-15	34,697	512	1	
41259	Socialnie garantii OJSC	2011-11-01	32,617	512	1	
41447	RIK LLC	2011-10-26	33,338	512	1	
41512	JSC "NPO-Design"	2006-09-05	31,957	512	1	
41551	OJSC VTB Bank	2006-09-12	34,046	512	2	
41615	JSC Russian Agricultural Bank	2009-08-13	31,972	512	2	
41654	Inetra Ltd	2006-09-29	36,181	512	3	
41748	OOO "VolgaSvyazService"	2006-10-18	36,198	512	2	
41812	DipEx Group Ltd.	2010-07-13	32,015	512	2	
41826	LLC "Bashneft-Inform"	2013-08-15	33,406	512	1	
42042	JSC Kama-Link	2006-12-08	32,070	512	2	
42056	Ministry for Economic Development of the Russian F	2008-07-16	32,737	512	2	
42074	Internet Poliglot Ltd	2014-12-29	36,238	512	2	
42151	Group of companies "VESTER"	2006-12-27	32,748	512	1	
42231	OJSC Promsvyazbank	2007-01-18	33,465	512	2	
42253	Telecom SP Ltd	2014-12-23	34,163	512	1	1
42375	CJSC "DeltaTel"	2007-02-12	35,593	512	2	
42554	JSC Commercial Bank "Sviaz Bank"	2007-03-09	34,215	512	3	
42561	OOO "NTS GRADIENT"	2007-03-13	33,511	512	2	
42677	Marathon Bookmaker Company Ltd	2007-03-30	36,326	512	1	
42758	OJSC First United Bank	2007-04-12	32,840	512	2	
42809	OJSC "Federal Grid Company of Unified Energy Syste	2007-04-19	34,258	512	1	
42862	OJSC Aeroport Koltsovo	2007-04-26	34,960	512	2	
42897	Telnet Ltd.	2007-05-08	37,056	512	2	
42920	Far Eastern Shipping Company JSC	2007-05-10	37,061	512	1	
42922	KaspNet Ltd.	2007-05-10	32,182	512	3	
42954	Krastel Ltd.	2007-05-14	37,070	512	1	
42993	Banking Systems Ltd	2007-05-22	34,279	512	1	
42996	Vita Ltd.	2007-05-22	35,687	512	1	
43085	CJSC Nauchno-technicheskiy centr lokalnih i geogra	2007-06-04	37,087	512	1	
43095	OJSC "FUNDSERVICEBANK"	2007-06-05	37,089	512	1	
43238	SvyazInterPlus Ltd.	2007-07-02	32,232	512	1	
43246	OAO Bank of Conversions Snezhinsky	2007-07-02	35,024	512	1	
43265	RN Telecom Ltd.	2007-07-05	32,240	512	2	
43399	CJSC "Tinkoff Credit Systems" Bank	2007-07-25	32,261	512	3	
43433	Naranet Ltd.	2007-07-30	34,353	512	1	
43449	DIMLINE Ltd.	2007-08-01	32,270	512	1	
43517	Yartelecom Ltd	2007-08-15	36,464	512	2	
43592	Joint-Stock Commercial Bank "Izhcombank" (OAO)	2007-08-29	35,398	512	2	
43600	OAO Vostochny express bank	2007-08-30	32,618	512	2	
43673	JSC "Multicarta"	2007-09-11	34,007	512	2	
43675	CJSC Togliatti Telecom	2007-09-11	34,717	512	1	
43694	JSC Stins Coman	2007-09-14	31,932	512	2	
43721	Ural-Avstro-Invest	2007-09-18	36,812	512	1	
43726	OOO Nord-Telecom	2007-09-19	33,331	512	2	
43741	Sitirit-Telecom Ltd.	2012-05-07	35,427	512	1	
43798	OOO "NOVATEL"	2007-10-01	36,819	512	2	
43823	Joint Stock Company Svyaztransneft	2007-10-04	33,344	512	1	
43897	Beeveg Ltd.	2007-10-17	32,661	512	3	
43924	Master IT Ltd.	2007-10-19	36,166	512	1	
43993	Grifin Ltd	2007-10-31	33,377	512	2	
44079	Orbita plus Mojaysk Ltd	2009-08-06	34,782	512	1	
44095	Insurance Open Joint Stock Company National Insura	2007-11-16	35,479	512	2	
44131	ATS-Techno Ltd.	2007-11-21	36,202	512	1	
44174	Open Joint-Stock-Company Territorial Generating Co	2007-11-28	34,796	512	1	
44248	ZAO Intraset	2007-12-11	36,890	512	1	
44254	UMI-net Ltd.	2007-12-12	35,518	512	1	
44331	Trade House NITI Ltd.	2012-06-08	36,908	512	1	
44420	CIT Ltd.	2008-01-17	32,734	512	1	
44429	MX Telecom LTD	2008-01-18	33,442	512	1	
44470	Commercial Bank Moskommertsbank Ltd.	2008-01-24	36,239	512	3	
44478	OOO "Etalon-Optic"	2008-01-25	33,450	512	2	
44541	Kuznetsov Sergey Petrovich	2008-02-04	36,251	512	1	
44560	Ministry of Interior Affairs of Russian Federation	2008-02-05	34,155	512	1	
44587	OOO "Megacom"	2008-02-08	36,952	512	1	
44597	ROSNIIROS Russian Institute for Public Networks	2008-02-11	35,570	512	2	1
44665	OAO Sovremenniy kommercheskiy flot	2008-02-21	36,962	512	2	
44670	Tvigo Entertainment	2008-02-21	34,869	512	1	
44688	Rieltorskiy Informatsionniy Tsentr autonomous non-	2008-02-25	34,174	512	1	
44693	IT Sistemy Ltd.	2008-02-25	32,109	512	1	
44772	CJSC INTER-SVYAZ-GROUP	2008-03-06	32,120	512	1	
44840	ZAO Transas	2008-03-19	34,199	512	2	
44866	Networks of optical-electronic communication Ltd	2008-03-20	36,997	512	1	
45006	Closed Joint Stock Company Kuzbassenergosviaz	2011-04-04	35,636	512	1	
45018	ROSNIIROS Russian Institute for Public Networks	2008-04-22	36,325	512	2	1
47105	Dreamtorrent Corp	2008-04-28	35,523	512	1	
47115	SPbNews OJSC	2008-04-28	34,808	512	2	
47140	ZAO Republic Joint-stock Independent Telecompany	2008-05-02	34,123	512	1	
47161	KosmoHost IT Technologies LTD	2008-05-07	33,427	512	1	
47166	ZAO OptikTeleCom	2008-05-07	35,533	512	1	
47213	"IKA Telecom" LTD	2009-07-28	32,729	512	2	
47257	Varnoff Ltd.	2008-05-26	33,446	512	1	
47259	PE Fedorov Pavel Vladimirovich	2008-05-26	34,839	512	1	
47260	Alemar Bank OJSC	2008-05-26	35,543	512	1	
47338	MU TSIT Bratska	2008-06-04	36,945	512	1	
47350	GCX Systems Ltd.	2008-06-05	32,090	512	1	
47375	Munitsipalniy Kamchatprofitbank CJSC.	2008-06-10	35,565	512	1	
47428	LLC "Master Svyazi"	2008-06-18	34,165	512	1	
47429	Limited liability company Itella	2008-06-18	34,860	512	2	
47437	Media International group Ltd.	2008-06-19	33,475	512	1	
47445	ROSNIIROS Russian Institute for Public Networks	2008-06-20	33,477	512	2	1
47495	RadioPage-T OJSC.	2008-06-25	32,110	512	2	
47547	Agrotorg Ltd.	2008-07-03	34,884	512	1	
47566	Kolchug-INFO Ltd.	2008-07-10	36,978	512	1	
47567	PJSC Bank for Investments and Savings	2008-07-10	32,117	512	1	
47579	Pilot ltd	2008-07-11	36,981	512	2	
47652	SuperJob Ltd.	2008-07-28	33,506	512	1	
47657	Expert-Systema Ltd.	2008-07-28	36,303	512	2	
47751	Soyuz Inform Ltd.	2008-08-13	35,629	512	2	
47757	Active Business Systems Ltd.	2008-08-14	32,814	512	1	
47773	CJSC "TCC "New Systems"	2008-08-18	37,014	512	1	
47780	MontazhService Ltd.	2008-08-19	34,224	512	1	
47787	Chelyabinsk-Stroyindustriya Ltd.	2008-08-20	32,821	512	1	
47789	Regionalniye Seti Ltd.	2008-08-20	34,226	512	1	
47804	Marketgid Ltd	2008-08-25	32,822	512	1	
47808	Freight Link OJSC	2008-08-25	34,920	512	1	
47827	UK Metalloinvest Ltd	2008-08-28	33,526	512	1	
47837	Clever Com Ltd.	2008-08-29	34,239	512	1	
47854	Qwerty Ltd.	2008-09-04	32,159	512	1	
47916	LLC, Telkom-Samara	2008-09-16	36,338	512	1	
47934	NPO Information Systems Ltd	2008-09-18	32,844	512	1	
47974	Netcom LLC	2008-09-23	34,256	512	2	
48029	SeaTelecom Ltd.	2008-10-01	34,958	512	1	
48041	Ekaterinburg-Signal Ltd.	2008-10-02	37,047	512	1	
48055	Join Stock Company "New-Tech"	2008-10-03	34,969	512	1	
48058	Far-Eastern Distribution Company JSC.	2008-10-03	37,054	512	3	
48073	Virtual Dalnegorsk Ltd.	2008-10-07	34,972	512	2	
48079	Jentek SPb Ltd	2008-10-09	32,181	512	1	
48087	Lithuanian National Radio and Television	2008-10-10	32,183	512	1	
48120	LLC "COMPLEX PRO"	2010-09-28	36,370	512	1	
48203	Industrial Investments CJSC.	2008-10-24	32,201	512	1	
48241	Telecom Technologies CJSC	2008-10-28	32,210	512	1	
48254	OSS Ural Ltd.	2008-10-30	34,298	512	1	
48297	"Doorhan 21 century" Ltd	2008-11-07	34,305	512	2	
48321	KOgerer Ltd.	2011-08-03	37,107	512	1	
48343	OAO Moscow United Electric-Networking Company	2008-11-14	32,224	512	1	
48349	CJSC ARQA Technologies	2008-11-17	35,019	512	2	
48409	Firm "LAI" Ltd.	2008-11-24	32,241	512	1	
48429	Ural State University of Economics	2008-11-25	32,245	512	2	
48442	JSC Vladivostok Avia	2008-11-27	32,938	512	2	
48499	CJSC Aeroclub	2008-12-03	37,145	512	2	
48508	Business Service Network OJSC	2008-12-04	37,148	512	2	
48527	OJSC Chelyabenergosbyt	2008-12-08	36,436	512	1	
48538	TK Region Telecom Ltd.	2008-12-08	36,440	512	2	
48552	OJSC The Russian Armed Forces Broadcasting Company	2008-12-09	34,352	512	1	
48561	NP Automir CJSC.	2008-12-10	32,957	512	1	
48651	Ural Cable Networks Ltd.	2008-12-23	36,466	512	1	
48673	Department of Information-Communication	2008-12-30	37,181	512	1	
48676	Accord Telecom Ltd.	2008-12-30	32,973	512	2	
48677	LOL LLC	2008-12-30	33,673	512	1	
48699	VOICEIP LTD	2011-07-12	33,674	512	1	
48721	ADM Service Ltd.	2009-01-19	35,075	512	1	
48905	Uni-Web LLC	2009-02-26	32,585	512	1	
48969	Parus-Telecom Ltd.	2009-03-13	34,398	512	1	
48986	Innovative Financial Company Ltd.	2009-03-18	37,227	512	1	
48995	Vision Group Rus LLC	2009-03-19	37,228	512	1	1
49066	OOO "Platinum Odin"	2009-04-03	34,410	512	1	
49093	Bigness Group Ltd	2009-04-09	37,234	512	1	
49098	Kvazar Ltd.	2009-04-14	33,716	512	1	
49153	KMK-Telecom Ltd.	2009-04-20	36,512	512	1	
49155	OST-Telecom CJSC	2009-04-21	32,333	512	1	
49166	LLC Sakh.TV	2009-04-22	32,335	512	1	
49179	TopTelecom CJSC.	2009-04-23	32,336	512	1	
49231	Chernogolovskaya Telefonnaya Kompaniya Ltd.	2009-05-01	37,238	512	1	
49238	DrWeb Ltd	2009-05-05	35,820	512	1	
49241	The joint-stock Bank 'ROSEVROBANK'	2010-09-27	37,240	512	1	
49245	OOO System Service	2009-05-06	34,422	512	1	
49267	Sibcom Ltd	2009-05-08	33,727	512	1	
49288	Open Joint Stock Company "Rus-Bank	2009-05-12	32,343	512	2	
49315	Centrsvyaz CJSC	2009-05-15	36,523	512	1	
49316	Progress-IT Ltd.	2009-05-18	37,251	512	2	
49339	GOU VPO Yugra State University	2009-05-22	34,432	512	1	
49341	Bank VTB 24 (JSC)	2009-05-22	35,829	512	1	
49346	Internet Service Ltd.	2009-05-25	33,049	512	1	
49361	Gazprom Transgaz Yugorsk	2009-05-26	35,149	512	1	
49369	Staff Governor and Government of the Orenburg regi	2009-05-27	33,740	512	1	
49404	Promobit Ltd	2009-06-03	33,742	512	1	
49509	CB Admiralteisky Ltd.	2009-06-19	32,365	512	3	
49530	Kompleks-S JSC	2009-06-24	37,278	512	1	
49575	LTD "Innovative telesystems"	2009-07-07	35,174	512	1	
49656	Imarto Inc.	2009-07-22	33,772	512	1	
49668	JSC Aspect	2009-08-17	35,183	512	2	
49679	Megamarket, ltd	2009-08-18	35,184	512	1	
49698	National Training Foundation	2009-08-25	34,468	512	2	
49714	JSC LINE IT	2009-08-26	37,302	512	2	
49742	LLC "Iwt"	2009-12-07	35,874	512	1	
49775	LLC Info-svyaz	2009-09-09	35,879	512	1	
49814	Rovi International Solutions SARL	2009-09-16	36,583	512	1	
49841	LLC Barclays Bank	2009-09-29	35,887	512	1	
49842	Commercial Manufacturing Enterprise Agrostroy Ltd.	2009-09-29	36,586	512	1	
49874	Kompaniya Inet Ltd	2009-10-01	32,411	512	1	
49886	Holding Company "Rosgosstrakh" Ltd	2009-10-02	34,488	512	2	
49891	Open joint-stock company Gallery Chizhov	2009-10-05	32,413	512	1	
49899	Carbo Ceramics Eurasia Ltd.	2009-10-05	37,328	512	1	
49916	Toyota Motor Ltd	2009-10-12	37,330	512	1	
50024	SLL PK Jelatin	2009-10-28	33,813	512	1	
50082	EURECA	2009-11-10	33,822	512	1	
50158	Connect LLC	2009-11-24	37,359	512	1	
50169	CJSC Inventos	2009-11-25	33,135	512	2	
50182	Proxima Ltd	2009-11-26	35,930	512	1	
50212	RCL CJSC	2009-12-02	34,520	512	1	
50228	Brig Ltd	2009-12-04	33,143	512	1	
50276	State educational institution of higher education 	2009-12-14	34,527	512	2	
50317	OOO ADOPT PLUS	2009-12-17	35,943	512	1	1
50341	Alta-Soft Ltd	2009-12-22	35,946	512	1	
50382	MUP GorElectroSvjaz, Novosibirsk.	2009-12-30	35,255	512	1	
50396	LLC Format-center	2011-11-03	34,537	512	2	
50403	Vector-Information Technologies CJSC	2010-01-07	33,157	512	1	
50443	Limited Liability Company "RN-Inform"	2010-01-18	33,859	512	1	
50464	Credit bank of Moscow JSC	2010-01-21	36,644	512	1	
50513	IT consulting group Ltd.	2010-02-01	37,392	512	2	
50536	Jamal-Kontinent Ltd	2010-02-05	35,963	512	1	
50545	1C-SoftClub LLC	2010-02-08	35,965	512	1	
50565	CJSC GLOBUS-TELECOM	2010-02-11	36,656	512	1	
50677	MSK910.ru Ltd.	2010-03-08	32,497	512	1	1
50739	OOO "MTK Impuls" (MTCI)	2010-03-18	33,194	512	1	
50846	Ava-Lan Ltd.	2010-04-08	35,998	512	1	
50850	Altes-R Ltd	2010-04-09	33,205	512	3	
50852	INTERRA Ltd.	2010-04-09	34,584	512	1	
50860	Tomsk City Administration	2010-04-12	33,899	512	1	
50863	CNRG GROUP LLC	2010-04-12	36,002	512	2	
50871	Transit-telecom Ltd.	2010-04-13	36,003	512	1	
50895	Institute of the New Information Technologies, CJS	2011-02-04	33,901	512	1	
50918	FSK EES OJSC	2010-04-21	36,684	512	1	
50959	JSC ARZ-6	2010-04-29	33,219	512	1	
50960	Impuls-M CJSC	2010-04-29	33,906	512	1	
50992	LLC "Service-Invest"	2010-05-10	36,688	512	2	
51008	OOO "PC"	2010-05-17	36,019	512	2	
51115	"The first international bookmaker company" Ltd.	2010-06-03	33,925	512	1	
51120	DTEL Inc.	2010-06-03	36,710	512	2	
51136	Home Credit & Finance Bank Limited Liability Compa	2010-06-08	33,244	512	2	
51147	Ltd. Delta-Telecom	2010-06-09	33,246	512	1	
51168	"Rustelekom" TK Limited Liability Company	2010-06-11	33,930	512	1	
51214	Small Private Enterprise "Viks"	2010-06-24	34,644	512	1	
51229	Upsystems Ltd	2010-06-25	37,470	512	1	
51230	OOO Rosinteh	2010-06-25	32,552	512	1	
51246	Kavanga LLC	2010-06-29	32,556	512	2	1
51271	EXAT Ltd	2010-07-07	33,938	512	2	
51316	MBU Elektronnyj Ekaterinburg	2010-07-23	36,735	512	1	1
51339	ZAO 'ARKTIKA GROUP'	2010-07-27	33,274	512	3	
51360	CREDIT EUROPE BANK Ltd	2010-07-30	32,567	512	3	
51372	Orange Ltd.	2010-08-03	34,377	512	1	
51376	ZAO Mobi.Dengi	2010-08-04	37,205	512	2	
51397	OJSC "Petrol Stock Company Bashneft"	2011-07-13	37,208	512	1	
51419	Internet Business Technologies Ltd.	2010-08-18	34,386	512	1	
51442	Stream Telecom Ltd.	2010-08-26	37,213	512	1	
51477	Teleradiokompaniya Kandalaksha Ltd	2010-09-02	33,697	512	3	
51503	OOO SM Group	2010-09-13	35,102	512	1	
51523	MBOU gimnaziya "Perspektiva" g.o. Samara	2010-09-17	35,105	512	1	
51548	Mind Labs. LLC	2010-09-23	37,223	512	1	
51563	CHIP ltd	2010-09-29	33,007	512	1	
51574	TelecomDevelopment Ltd.	2010-09-30	35,113	512	1	
51593	"NSV Auto Rus" Limited Liability Company	2010-10-05	34,399	512	3	
51599	Primornefteproduct JSC	2010-10-06	32,316	512	2	
51613	TC Komus Ltd.	2010-10-07	35,118	512	2	
51621	ZAO "ADM-telecom"	2010-10-08	33,017	512	1	
51623	Gin Agency Ltd.	2010-10-11	34,404	512	1	
51635	SUE of RM "SPC of Informatization and New Technolo	2010-10-12	35,802	512	1	
51663	Administration of Solikamsk city	2010-10-18	33,025	512	2	
51668	Morton-RSO Ltd.	2010-10-18	35,806	512	1	
51686	SILVER, LLC	2010-10-19	36,506	512	1	
51716	Opened Joint-Stock Company Moscow River Shipping	2010-10-25	34,411	512	1	
51721	UniCredit Bank CJSC	2010-10-25	32,330	512	3	
51724	Flynet Ltd	2010-10-26	34,412	512	1	
51831	The State Tretyakov Gallery	2010-11-12	35,135	512	2	
51834	NonStop-Tyumen Ltd.	2010-11-12	37,241	512	1	
51847	InDaHost	2010-11-15	34,425	512	1	
51860	OJSC the state joint-stock company "All-Russian Ex	2010-11-17	37,247	512	1	1
51921	OOO Integral telesystems	2010-11-30	37,253	512	1	
51932	FSUE "RTC AISS"	2010-12-01	32,351	512	1	
51952	"Commercial Bank "Business to Business" LLC	2010-12-06	33,053	512	3	
51957	ZAO "Aquafon-GSM"	2010-12-06	35,835	512	1	1
51990	TIKSI LTD	2010-12-10	33,058	512	2	
51991	Tele-Mag Ltd.	2010-12-10	33,744	512	1	
52010	Red-Telecom Ltd	2010-12-15	33,748	512	2	
52028	Information Technology Company LLC	2010-12-17	37,269	512	1	
52038	OAO Wimm-Bill-Dann	2010-12-20	32,360	512	1	
52112	Teraline Telecom Ltd.	2010-12-29	34,455	512	2	
52205	PE Safronov Anton Sergeevich	2011-02-08	35,869	512	1	
56331	InfoLink LTD	2011-01-31	37,158	512	2	
56336	ZAO NPP "Vektor"	2011-02-01	33,656	512	1	
56342	LLC "IT-GROUP"	2011-02-08	37,161	512	2	
56351	LLC Tieto Rus	2011-02-09	35,756	512	1	
56365	Apollo LLC	2011-02-10	33,662	512	1	
56392	Adygei telephone company CJSC	2011-02-15	37,171	512	2	
56405	Ilya Borisovich Rakcheev PE	2011-02-16	32,968	512	1	
56434	State Educational Institution of higher profession	2011-02-18	32,278	512	1	1
56436	Administrative office of the governor of the Chely	2011-02-18	33,670	512	1	
56440	Adidas Ltd	2011-02-21	35,770	512	2	
56480	"Power International-tyres" Ltd.	2011-03-01	37,186	512	2	
56493	Dream Line LTD	2011-03-03	35,077	512	1	
56564	Webmaster Agency Ltd	2011-03-18	33,957	512	2	
56627	ITH Ltd.	2011-04-13	32,580	512	2	
56639	ADELAIDA LLC	2011-04-14	33,289	512	1	
56685	LLC "Post Service"	2011-04-26	36,088	512	2	
56691	Fabrikant.ru Ltd.	2011-04-27	34,686	512	1	
56699	GUP NAO Neneckaya kompaniya electrosvyazi	2011-04-28	33,300	512	1	
56702	JSC Chitatechenergo	2011-04-28	34,687	512	3	
56727	Information Networks Ltd.	2011-05-05	31,894	512	1	1
56763	Infotell-Telecom Ltd	2011-05-11	33,309	512	1	
56768	Public-Joint-Stock Company "SMARTS"	2012-03-12	36,767	512	1	
56777	Joint Stock Company "Science research institute fo	2011-05-13	36,102	512	2	
56806	CJSC Computing Forces	2011-05-19	36,105	512	1	
56807	OOO Firma KLON	2011-05-19	36,773	512	1	
56845	V-Lazer Ltd.	2011-05-25	36,109	512	2	
56846	"National Satellite Company" ZAO	2011-05-26	36,778	512	2	
56857	OOO 'Region Telecom'	2011-05-30	32,615	512	1	
56879	MANAGEMENT COMPANY "PETROPAVLOVSK" CJSC	2011-06-01	36,785	512	2	1
56888	Krasnogorsky networks Ltd.	2011-06-06	36,114	512	1	
56958	ZAO "Uzel svyazi"	2011-06-22	34,011	512	2	
56970	OJSC Baikalfarm	2011-06-24	35,419	512	1	
56992	New Internet, Ltd,	2011-06-29	36,132	512	1	
57003	PortalTeleNet LLC	2011-06-30	31,942	512	1	
57006	Ltd. Servis-N	2011-06-30	34,024	512	1	
57019	Kompas-Tel Ltd.	2011-07-04	34,025	512	1	
57045	SpetsSvyaz Ltd.	2011-07-07	36,145	512	2	
57050	LLC Wikimart	2011-07-11	32,644	512	2	
57078	JSC "Svyaznoy Zagruzka"	2011-07-14	36,824	512	2	
57097	MegaSeo Studio LLC	2011-07-18	36,830	512	1	
57120	JSC "TMK"	2011-07-25	33,350	512	1	
57139	OOO IT Connect Group	2011-08-01	33,357	512	2	
57153	TeleSystem LLC.	2011-08-05	35,452	512	1	
57175	"IncoreMedia" LLC.	2011-08-12	32,668	512	1	
57179	Upravlyauschaya kompaniya Centr Microfinansirovani	2011-08-12	34,053	512	1	
57193	RUWEB-NN LLC	2011-08-16	31,971	512	2	
57212	AKB "Kredit-Moskva" (OAO)	2011-08-24	31,975	512	1	
57233	Kompanon LLC.	2011-08-29	36,851	512	1	
57257	OOO "Expert"	2011-09-07	34,068	512	2	
57281	TKS Severo-Zapad Ltd.	2011-09-14	35,476	512	1	
57290	"TACKLE" LTD	2011-09-15	35,477	512	1	
57295	LLC "UCOM"	2011-09-15	31,995	512	1	
57306	Milanor LLC	2011-09-19	33,387	512	3	
57328	OOO Mir svyazi	2011-09-26	35,483	512	1	
57339	TAN Ltd.	2011-09-29	35,484	512	1	
57342	Krasnaya Zarya Telekom Ltd.	2011-09-30	36,873	512	1	
57354	SYSTEMA Ltd.	2011-10-05	32,007	512	3	
57364	OJSC Kombinat KMAruda	2012-01-13	32,693	512	1	
57372	OOO Comtelco	2011-10-12	32,012	512	3	
