ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
3269	Telecom Italia S.p.a.	1994-11-14	19	19,009,280	307	1
30722	Vodafone Omnitel N.V.	2003-11-17	93	5,072,640	72	3
12874	Fastweb SpA	1999-12-17	126	3,606,016	74	3
24608	H3G S.p.A.	2002-01-17	179	2,301,952	53	1
16232	TIM (Telecom Italia Mobile) Autonomous System	2001-02-02	220	1,777,664	15	1
8612	Tiscali Italia S.P.A.	1998-01-06	270	1,444,352	33	2
20959	Telecom Italia S.p.A.	2001-07-12	292	1,310,720	26	
8968	BT Italia S.p.A.	1998-09-07	346	1,087,744	38	1
3302	Infracom Italia S.p.A.	1994-10-28	783	328,192	21	3
15589	Clouditalia Communications S.p.A.	2000-08-10	845	295,680	32	1
29286	Skylogic Italia Autonomous System	2003-07-22	1,041	225,024	109	
12663	Vodafone Omnitel N.V.	1999-09-17	1,105	205,056	30	
3313	BT Italia S.p.A.	1995-02-06	1,231	187,136	53	
34695	E4A s.r.l.	2005-03-18	1,267	176,128	7	1
3242	ITnet S.r.l.	1994-07-28	1,293	169,728	21	
31034	Aruba S.p.A.	2004-02-12	1,328	163,840	44	12
6762	TELECOM ITALIA SPARKLE S.p.A.	1996-09-12	1,399	151,296	72	6
3228	Tiscali Italia S.P.A.	1994-06-17	1,416	147,968	14	
44957	Vodafone Omnitel N.V.	2008-04-07	1,434	147,456	6	
8217	ENI S.p.A.	1997-02-19	1,693	131,072	4	
5396	MC-LINK SPA	1995-08-13	1,843	115,968	30	
5602	KPNQwest Italia S.p.a	1996-04-23	1,875	112,640	72	2
35612	NGI Spa	2005-09-16	1,881	111,616	8	1
20746	Telecomitalia s.p.a.	2001-05-16	1,901	109,056	298	1
12797	BT Italia S.p.A.	2010-06-21	2,002	98,816	5	
39120	Convergenze S.p.A.	2005-12-15	2,172	86,528	20	1
2594	CSI Piemonte	1993-07-21	2,256	81,920	11	1
6882	Regione Toscana	1996-12-24	2,463	73,728	2	
21176	Engineering IT S.p.A.	2001-09-17	2,525	72,704	20	1
28929	ASDASD srl	2003-04-09	2,559	71,424	8	1
34081	incubatec GmbH - Srl	2004-10-19	2,636	69,632	9	1
48291	ARIA S.P.A.	2008-11-05	2,674	68,608	49	
12637	SEEWEB s.r.l.	1999-09-07	2,718	67,840	22	3
48135	SELEX ELSAG S.p.A.	2008-10-16	2,742	67,584	7	
20811	Brennercom S.p.A.	2001-06-06	2,827	66,560	10	2
5535	Food And Agriculture Organization of the United Na	1996-01-30	2,870	66,304	3	
16161	UBI SISTEMI E SERVIZI S.c.p.A.	2001-01-10	3,026	65,792	2	
42165	European Commission - Directorate General - Joint 	2007-01-03	2,991	65,792	4	
5609	Telecom Italia S.p.a.	1996-04-24	3,218	65,536	1	
6734	Spin s.r.l.	1996-08-01	3,457	65,536	4	1
12551	ENEL S.p.A. Autonomous System	1999-07-12	3,927	65,536	9	
12734	Fiat Group Autonomous System	1999-10-19	3,843	65,536	1	
20981	InnovaPuglia SpA	2001-07-17	3,740	65,536	1	
5394	UNIDATA S.p.A.	1995-08-13	3,977	64,256	11	1
21309	ACANTHO SPA	2001-10-25	4,051	59,648	23	1
21056	Welcome Italia S.p.A	2001-08-08	4,062	59,392	8	1
30848	TWT S.p.A.	2003-12-19	4,189	53,504	21	1
39638	Premiere Telecomunicazioni srl	2006-03-30	4,309	49,152	4	
12779	IT.Gate S.p.A.	1999-11-08	4,502	43,008	13	2
39636	AEMNet S.p.A.	2006-03-30	4,587	40,960	3	1
198471	LINKEM-AS Linkem spa,IT	2012-02-09	4,650	39,936	44	
20836	CDLAN Autonomous System	2001-06-12	4,689	38,656	21	1
31263	Mnet srl	2006-07-31	4,696	38,400	11	2
12850	Enter S.r.l. http://www.enter.it	1999-12-09	4,738	37,376	11	1
49524	Wolnext srl	2010-01-26	4,767	36,864	8	
28716	Reti Telematiche Italiane S.p.A. (Retelit S.p.A.)	2003-02-06	4,864	35,072	26	1
35574	Lottomatica S.p.A.	2005-09-07	4,883	34,816	4	1
31638	Lepida S.p.A.	2004-06-29	4,999	33,024	52	2
5382	Planet Service Srl	1995-06-22	5,014	32,768	1	
33942	AGACTEL S.p.a.	2004-09-14	5,051	32,768	5	
61315	SED Multitel s.r.l.	2012-11-26	5,143	32,768	3	
43976	Poste Italiane SpA	2007-10-30	5,230	30,720	15	
31115	INTRED S.P.A.	2004-03-02	5,294	29,696	17	1
34606	BBBell s.r.l.	2005-02-24	5,302	29,696	5	
12445	Selene s.p.a.	1999-05-27	5,374	28,672	6	
47217	Planetel Srl	2008-05-19	5,489	27,136	16	1
9137	Uno Communications S.p.A.	1999-01-06	5,755	24,576	2	
29449	TopneT Telecomunicazioni S.r.L.	2003-09-11	5,747	24,576	3	1
41497	Interactive Network srl	2006-09-01	5,947	22,784	7	1
8816	Consorzio Metrolink	1998-06-04	6,037	21,760	5	1
29050	Terrecablate Reti e Servizi S.R.L.	2003-05-20	6,102	21,504	5	
20993	Publicom S.r.l.	2001-07-19	6,178	20,736	4	
50809	Digitel Italia SpA	2010-03-29	6,298	20,480	2	
25002	AEMCOM Srl multicommunication company	2002-06-20	6,329	19,968	27	
49289	IPROUTE SRL	2015-01-09	6,380	19,456	5	
59766	WicitY srl	2014-10-13	6,374	19,456	3	
21034	Micso Srl	2001-08-02	6,433	18,944	8	1
50316	TELEimpianti di Spiller	2009-12-17	6,437	18,944	17	2
198292	WAVE-MAX Wave-Max S.r.L.,IT	2011-12-05	6,617	17,920	10	
13113	---------------	2000-03-24	6,722	17,408	5	
29177	Asco TLC S.p.A.	2003-06-23	6,662	17,408	18	1
44160	Internet one SRL	2007-11-27	6,736	17,408	5	2
31319	ESTRACOM SPA	2004-04-14	6,758	17,152	4	1
47408	Mandarin WiMAX Sicilia S.p.A.	2008-06-12	6,760	17,152	5	1
2595	CSP s.c. a r.l.	1993-07-21	6,818	16,896	3	1
3275	CINECA CONSORZIO INTERUNIVERSITARIO	1994-12-06	6,944	16,384	1	
5392	TELNET S.r.l.	1995-08-08	6,903	16,384	1	1
8234	RAI RadioTelevisione Italiana	1997-03-11	7,194	16,384	1	
9076	INIT s.r.l.	1998-11-30	7,081	16,384	1	
9104	Clio S.p.A.	1998-12-16	6,945	16,384	21	
15605	ICT Valle Umbra s.r.l.	2009-10-08	7,028	16,384	18	1
29438	MOMAX S.r.l.	2003-09-08	7,119	16,384	1	
31222	Terra S.p.a.	2004-03-25	6,920	16,384	7	1
35719	People & Communication S.R.L.	2005-10-12	7,046	16,384	3	
44831	Insiel- Informatica per il sistema degli enti loca	2008-03-18	7,373	15,360	7	1
13097	Telemar Spa	2000-03-21	7,437	14,848	6	
48500	Irpinia Net Com SRL	2008-12-03	7,438	14,848	8	1
13284	Brain Technology S.p.A	2000-05-24	7,500	14,336	3	1
34526	WiMore S.r.l.	2010-03-02	7,785	13,312	4	
39657	Comeser Srl	2006-04-04	7,791	13,312	4	
13254	ARNOLDO MONDADORI EDITORE SPA	2000-09-21	7,826	12,800	3	
6665	Shiny Corporation	1996-06-10	8,070	12,288	4	
12481	Trivenet S.R.L.	1999-06-10	8,082	12,288	3	
15469	Warinet Global Services SA	2000-07-10	8,084	12,288	2	
20915	100 Percent IT AS	2001-07-05	8,167	12,288	2	1
24749	TEANET Mantova - 46100 - MANTOVA - ITALY	2002-03-12	8,077	12,288	3	
49367	Seflow S.N.C. Di Marco Brame' & C.	2009-05-27	8,010	12,288	16	1
12835	Trentino Network S.r.l.	1999-12-02	8,290	11,520	7	1
8224	Intercom s.r.l.	1997-03-03	8,359	11,264	3	1
8265	FASTnet s.p.a.	1997-09-19	8,371	11,264	12	1
8564	Raiffeisen OnLine GmbH	1997-11-27	8,621	10,240	2	1
20608	T-Systems Italia Autonomous System	2001-04-19	8,800	10,240	3	1
20912	Panservice	2001-07-05	8,721	10,240	2	1
35193	IFOM Fondazione	2005-06-20	8,727	10,240	2	
39514	Raiffeisen OnLine GmbH	2008-02-01	8,664	10,240	2	
43279	Telespazio S.p.A.	2007-07-09	8,668	10,240	3	
47242	COLT Engine S.r.l.	2008-05-22	8,765	10,240	5	
48815	CriticalCase s.r.l	2009-02-12	8,784	10,240	16	
44473	S.T. S.r.l.	2008-01-24	8,926	9,728	21	
12345	General Software s.r.l.	1999-03-25	8,965	9,472	6	
39729	REGISTER.IT SPA	2006-04-18	8,968	9,472	12	
42957	InAsset S.r.l.	2007-05-14	9,031	9,472	3	1
8922	T.net S.p.A.	1998-08-10	9,104	9,216	2	1
8978	Holy See - Vatican City State	1998-09-15	9,042	9,216	2	1
15691	Leonet srl	2000-09-12	9,171	9,216	4	1
34758	Interplanet S.r.l.	2005-03-30	9,174	9,216	6	
44787	BiG TLC S.r.l.	2008-03-11	9,260	9,216	2	
197954	ASN-AMBROGIO Ambrogio s.r.l.,IT	2011-07-14	9,168	9,216	3	
199026	AY-AS alternatYva S.r.l.,IT	2012-07-18	9,155	9,216	6	
8261	Archway S.r.l	1997-04-08	9,404	8,704	18	
20707	VISIANT TECHNOLOGIES S.R.L.	2001-05-11	9,412	8,704	3	2
47902	NordExt Srl	2008-09-11	9,439	8,704	7	1
49605	Digital Telecommunication Services	2009-07-13	9,468	8,704	6	1
196753	INTEGRYS Integrys.it di Stefania Peragna impresa i	2009-05-01	9,495	8,704	30	
200043	CESENA-NET-SRL Cesena Net srl,IT	2013-10-24	9,462	8,704	7	1
5397	CASPUR Consorzio per le Applicazioni di Supercalco	1995-08-13	9,614	8,448	3	
9026	Utility Line Italia S.r.l.	1998-10-26	9,611	8,448	2	1
12533	RMnet S.R.L.	1999-07-05	9,657	8,448	2	
6691	Banca Nazionale del Lavoro	1996-06-28	9,729	8,192	8	
6840	THE BRAINWORK S.r.l. - Internet Service Provider	1996-11-20	10,502	8,192	1	
8660	Italiaonline S.r.l.	1998-02-12	10,187	8,192	1	
8822	Win.Net S.r.l.	1998-06-09	9,713	8,192	1	
8884	CRIF S.p.A.	1998-07-14	10,636	8,192	1	1
8911	RINO CIOTTA (P.E.)	1998-08-03	10,048	8,192	1	
9093	Agonet	1998-12-10	10,049	8,192	1	
12309	Autonomous system for Nouvelle Srl	1999-03-02	10,556	8,192	1	
12373	ENGITEL S.p.A.	1999-04-19	10,886	8,192	1	
12465	Banca di Intermediazione Mobiliare IMI S.p.A.	1999-06-03	10,402	8,192	3	
12468	ABANET	1999-06-03	10,890	8,192	2	
12515	RS Advanced Systems srl	1999-06-24	9,967	8,192	1	
13182	Made Network Srl	2000-04-25	10,757	8,192	2	
15360	CDC Point SpA	2000-05-30	10,113	8,192	7	
15437	K.J.W.S. S.r.l.	2000-06-28	10,568	8,192	1	
15529	SOCIETA' GESTIONE SERVIZI BP S.P.A.	2000-07-27	10,261	8,192	4	
15553	CERVED GROUP S.p.A.	2000-08-02	10,573	8,192	3	
15663	Umbrianet srl Internet Service Provider	2000-09-06	10,629	8,192	10	1
15715	HP Enterprise Services AS for SPC Project	2000-09-25	10,469	8,192	2	
16076	IperV. Padova NOC.	2000-12-14	9,909	8,192	2	
16141	AUTOMATICA SRL	2001-01-05	10,084	8,192	1	
16210	VISIANT TECHNOLOGIES S.R.L.	2001-01-25	10,363	8,192	1	2
20580	Telecom Italia S.p.A.	2001-04-10	9,997	8,192	3	
20794	"EUR TEL - SOCIETA' A RESPONSABILITA' LIMITATA"	2001-05-31	10,439	8,192	2	
21451	Banca Sella S.p.A.	2001-12-14	10,214	8,192	1	
24687	CerTeam	2002-02-18	10,377	8,192	33	
25156	Inrete s.r.l	2002-08-09	10,101	8,192	2	2
25301	Srnet srl	2002-09-25	10,715	8,192	9	
25309	Consorzio Topix - Torino e Piemonte Exchange Point	2002-09-26	10,553	8,192	1	1
25488	Comune di Novara	2005-09-09	10,724	8,192	1	
25518	ZUCCHETTI SPA	2002-12-18	10,563	8,192	1	
28675	AGSM Verona Spa	2003-01-27	9,770	8,192	1	
28831	Phoenix Informatica srl	2003-03-07	10,385	8,192	4	
31067	SEAC S.p.A.	2004-02-18	10,687	8,192	1	
31076	NEXIN TECHNOLOGIES S.P.A.	2004-02-23	9,912	8,192	1	1
31238	Burgo Group S.p.A	2004-03-29	9,923	8,192	1	
31611	Abilene Net Solutions S.r.l.	2004-06-22	9,772	8,192	3	
34534	Linea Com Srl	2005-02-08	10,517	8,192	1	
41381	Lucense scpa	2006-08-04	10,690	8,192	1	
42015	EBIT srl	2006-12-04	10,396	8,192	1	
44512	Raising Unified Network AG S.p.A.	2008-01-29	10,132	8,192	1	1
44747	Dev Italia srl	2008-03-03	10,752	8,192	1	
47136	Generali Business Solutions S.C.P.A.	2008-05-02	10,728	8,192	1	
50627	Frosinone Wireless S.p.A.	2010-02-22	10,334	8,192	10	
51580	TIME-NET S.R.L.	2010-10-01	9,878	8,192	4	1
57469	Azienda Pubbliservizi Brunico	2011-11-03	10,417	8,192	1	
198319	REGIONE-LOMBARDIA-AS Lombardia Informatica S.p.A.,	2011-12-12	10,038	8,192	7	
8855	PROMO.IT SRL	1998-06-25	11,246	7,168	9	
35617	2Bite	2005-09-19	11,159	7,168	5	
47927	WIFIWEB s.r.l.	2008-09-16	11,305	7,168	4	
57558	METIS S.R.L.	2011-11-28	11,220	7,168	3	1
196708	ANTEA-AS ANTEA S.R.L.,IT	2010-05-03	11,293	7,168	25	
197075	ACTIVENETWORK-AS Active Network S.p.A.,IT	2010-09-16	11,264	7,168	5	2
34618	Prometeo S.p.A.	2005-02-28	11,532	6,656	6	
44942	Reti unite Srl	2008-04-04	11,473	6,656	23	
48544	Tecnotel Servizi Tecnologici srl	2008-12-09	11,555	6,656	14	
43843	BrianTel SRL	2007-10-09	11,605	6,400	22	
6737	Valvolari S.r.l.	1996-08-08	11,988	6,144	4	
15720	Postecom s.p.a. Autonomous System	2000-09-27	12,038	6,144	11	1
16379	UniCredit Business Integrated Solutions S.C.p.A.	2001-03-12	12,000	6,144	2	
41364	Consorzio Topix - Torino e Piemonte Exchange Point	2006-08-03	11,747	6,144	2	
43989	Ehinet Srl	2007-10-31	11,801	6,144	7	2
45015	Geny Communications S.R.L.	2008-04-21	12,084	6,144	6	
48862	I.C.Lo.S. srl	2009-02-19	11,791	6,144	4	
49284	Milano Teleport spa	2009-05-12	12,041	6,144	3	
49924	E.crom sas di Freda Tommaso e Ferrero Leonardo	2009-10-13	11,941	6,144	2	
57426	Anteacom S.r.l.	2011-10-21	12,075	6,144	3	
60822	Wispone S.R.L.	2013-05-03	11,824	6,144	5	
196865	AIRCOMM Aircomm S.R.L,IT	2009-12-03	11,909	6,144	24	
33986	Redder Telco srl	2004-09-23	12,222	5,632	24	1
34281	ANTECH S.P.A.	2004-12-07	12,299	5,632	22	
49360	RP ENGINEERING SAS DI ROMANO ALESSANDRO & C.S.A.S.	2009-05-26	12,284	5,632	4	
196983	ELSYNET ELSYNET S.R.L.,IT	2010-03-19	12,455	5,376	21	1
28999	Siportal Srl	2003-05-05	12,622	5,120	2	
41160	Amt Services srl	2006-06-23	12,787	5,120	3	
47187	Forinicom S.r.l.	2008-05-13	12,749	5,120	3	1
56376	ALIDA-SRL	2011-02-11	12,610	5,120	9	
56472	Ampersand Srl	2011-03-01	12,796	5,120	2	1
60227	ContactLab S.R.L.	2013-08-30	12,908	5,120	3	1
15472	TERRALINK - Internet Tecnology Company	2000-07-10	13,069	4,864	4	
24994	genesys informatica srl	2002-06-19	12,987	4,864	5	
12428	UniCredit Business Integrated Solutions S.C.p.A.	1999-05-17	13,220	4,608	2	
12974	Intesa Sanpaolo Group Services S.c.p.A.	2000-02-02	13,184	4,608	4	
15515	UniCredit Business Integrated Solutions S.C.p.A.	2000-07-24	13,122	4,608	2	
39887	Televideocom Srl	2006-05-10	13,326	4,608	15	
197293	PS-AS PROGETTO EVO S.R.L.,IT	2010-10-01	13,227	4,608	18	
199309	CEDIS CONSORZIO ELETTRICO DI STORO, SOCIETA COOPER	2013-03-15	13,217	4,608	2	
12340	Wispone S.R.L.	1999-03-22	15,179	4,096	1	
12559	I.S.I.D.E. S.p.A.	1999-12-06	14,924	4,096	1	
13183	Intesa Sanpaolo Group Services S.c.p.A.	2000-04-28	15,830	4,096	2	
15668	CEDACRIOVEST	2000-09-07	14,436	4,096	1	
15788	Fullsix spa	2000-10-13	15,026	4,096	1	
15807	Weblink ASP autonomous system	2000-10-17	15,902	4,096	1	
16027	Phoenix Informatica Bancaria S.p.A.	2000-11-27	15,405	4,096	6	
16144	GFT ITALIA S.R.L.	2001-01-05	15,116	4,096	1	
16191	ICA-NET S.r.l.	2002-10-29	14,275	4,096	1	
16297	WIIT S.p.A.	2001-02-20	13,713	4,096	1	
20522	Sevenlab S.r.l.	2001-03-22	13,818	4,096	2	
20554	UBI Sistemi e Servizi S.c.p.a.	2002-01-02	14,969	4,096	3	
20604	Etruria Informatica AS	2001-04-19	14,970	4,096	2	
20658	Web Farm of Computer Design in a multi-homed infra	2001-05-01	14,976	4,096	16	
20745	CNIT Autonomous System	2001-05-16	14,980	4,096	1	
20819	Alitalia - Compagnia Aerea Italiana S.p.A.	2001-06-08	15,250	4,096	1	
20865	Yourvoice AS number	2001-06-21	14,400	4,096	4	
20913	Betam.it SNC di Leoni marco e Zibelli Maurizio	2001-07-05	14,988	4,096	1	
20924	ICTeam Autonomous System	2001-07-06	15,262	4,096	1	
21058	MEDIA.IT s.r.l	2001-08-08	13,853	4,096	14	
21101	Sistemi Hardware&Software S.P.A.	2001-08-27	14,128	4,096	2	
21199	Seat Pagine Gialle SPA - Autonomous System	2001-09-25	13,863	4,096	3	
21333	IN.VA.'s Autonomous System	2003-11-24	15,882	4,096	1	
21454	EASYNET SrL	2001-12-14	15,101	4,096	1	
21469	Credito Emiliano S.p.A.	2001-12-19	15,102	4,096	1	
24817	AS number of Ifinet - Verona - Italy	2002-04-10	14,867	4,096	4	1
24880	ePress Autonomous System	2002-05-03	14,874	4,096	1	
25305	Albedo S.r.l. Network Service Provider Operating i	2002-09-26	14,327	4,096	1	
25569	Infocamere represents the community of the Italian	2003-01-14	15,493	4,096	7	
29036	Notartel S.p.A.	2003-05-16	15,174	4,096	1	
29270	Triskel srl	2003-07-17	14,043	4,096	1	
29307	QS Telemed Sr	2003-07-28	14,652	4,096	1	
29312	Comune di Milano	2003-07-29	15,793	4,096	5	
29598	Regione Autonoma Valle d'Aosta	2003-10-21	14,953	4,096	3	
29609	Istituto Trentino di Cultura	2003-10-22	15,525	4,096	1	
31033	InvestNet Italia S.p.A.	2004-02-11	15,704	4,096	1	
31144	United Nations World Food Programme	2004-03-09	13,705	4,096	1	
31403	IN.VA. S.p.A.	2004-05-06	13,990	4,096	1	
31495	Telerete Nordest srl	2004-05-28	15,139	4,096	3	
31570	Benind Spa	2004-06-14	14,881	4,096	1	
33964	Sogei Societa' Generale d' Informatica S.p.A.	2004-09-16	14,224	4,096	6	1
34613	Lynk srl	2005-02-25	14,535	4,096	1	
34699	Ministero degli affari esteri	2005-03-18	15,390	4,096	1	
34731	Archimedia SRL	2005-03-24	15,314	4,096	1	
35006	Camera dei deputati	2005-05-17	15,322	4,096	1	
35131	Ydea s.r.l.	2005-06-08	14,462	4,096	1	
39719	DATASIEL Sistemi e tecnologie di informatica S.p.a	2006-04-13	14,067	4,096	1	
41325	REGIONE MARCHE	2006-07-24	15,424	4,096	1	
41606	Logos Technologies S.r.l.	2006-09-22	13,729	4,096	17	
42669	ENER.BIT s.r.l.	2007-03-29	14,962	4,096	1	
42818	Sicurglobal S.p.A.	2007-04-20	15,833	4,096	1	
43954	Banca popolare dell Emilia Romagna Societa coopera	2007-10-26	14,013	4,096	1	
44084	Multiwire S.r.l.	2007-11-15	14,331	4,096	1	
44092	HAL Service srl	2007-11-16	15,769	4,096	1	
44513	Optima Italia S.p.A.	2008-01-30	14,666	4,096	3	1
44741	Alena Net SRL	2008-03-03	14,085	4,096	1	
44898	GUEST s.r.l.	2008-03-28	14,698	4,096	10	1
47568	LAN SERVICE s.r.l.	2008-07-10	15,533	4,096	1	
49653	Delta Web Spa	2009-07-21	14,172	4,096	2	
49979	LA Wireless Srl	2009-10-21	14,785	4,096	14	
50428	ISTITUTO EUROPEO DI ONCOLOGIA SRL	2012-09-18	15,655	4,096	2	
56911	Warian S.A.S. de Giordano Alfredo & C.	2011-06-09	15,746	4,096	7	
57300	Comuni Riuniti XL s.r.l.	2011-09-16	14,928	4,096	16	
57507	Sokom S.r.l.	2011-11-15	15,519	4,096	1	
197506	LEVEL7-AS Level7 s.r.l.,IT	2010-12-31	14,697	4,096	1	
198102	SITESISTEMI XSTREAM SRL,IT	2011-09-29	14,751	4,096	13	
199181	ORAKOM Orakom S.r.l.,IT	2012-09-06	14,010	4,096	1	
21086	TeleMedia.net srl	2001-08-23	15,952	3,840	6	
33982	Karupa s.p.a.	2004-09-23	16,070	3,840	11	
42425	PSA S.r.l.	2008-09-15	16,030	3,840	14	
51616	GABRIELE INNOCENTI TRADING AS WINDSL DI INNOCENTI	2010-10-08	16,122	3,584	3	
43942	Grifonline S.r.l.	2007-10-23	16,630	3,328	3	1
198345	VUB-AS Viesoji istaiga "Vilniaus universiteto bust	2011-12-19	16,453	3,328	4	
8244	TELECOM ITALIA SPARKLE S.p.A.	1997-03-20	17,092	3,072	2	
42515	ACI informatica s.p.a.	2007-03-05	16,926	3,072	2	
44219	Iccom S.r.l.	2007-12-05	17,229	3,072	5	1
47224	Noverca s.r.l	2008-05-20	17,434	3,072	9	
47406	ERRE ELLE NET S.A.S. Di Fausto Leonardi & C.	2008-06-12	16,834	3,072	3	
48191	Horizon Srl	2008-10-23	16,955	3,072	2	
49215	Burgo Group S.p.A	2009-04-29	16,971	3,072	3	
59919	Brainbox s.r.l.	2014-08-11	17,242	3,072	2	1
62007	MavianMax srl	2014-03-26	16,807	3,072	11	
62275	NHM s.r.l.	2013-11-28	16,911	3,072	2	1
196892	TDGROUP-AS TD Group S.p.A.,IT	2010-01-15	16,821	3,072	2	
197650	AIRMAX-AS AirMax S.r.l.,IT	2011-03-11	16,740	3,072	3	
197845	DEVDIGITAL Dev Digital Srl,IT	2011-05-26	17,457	3,072	2	
198013	IPKOM Ipkom Srl,IT	2011-09-05	17,154	3,072	3	
199824	ITALIACOM-NET HOLAPHONE SRL,IT	2014-01-15	17,440	3,072	2	
28977	United Nations Logistics Base	2003-04-25	17,510	2,816	6	
31121	WpWeb S.r.l.	2004-03-03	17,657	2,816	3	
56974	Navigadsl	2011-06-27	17,509	2,816	4	
198090	WAVECON-AS WaveConn S.r.l.,IT	2011-09-27	17,577	2,816	4	
28742	Goldnet Italy S.R.L.	2003-02-13	17,867	2,560	6	
43364	MEDI@NET S.R.L.	2007-07-20	18,173	2,560	13	
47316	Engine Technology S.R.L.	2008-06-02	18,077	2,560	10	1
51185	Mainsoft S.p.A.	2010-06-16	17,848	2,560	3	1
198380	NOVAQUADRI-AS NOVA QUADRI SAS DI OCCHIPINTI VINCEN	2012-01-03	18,261	2,560	2	
198399	FASTCON-AS FASTCON srl,IT	2012-01-12	18,262	2,560	8	1
199547	VOIX-AS Voix s.r.l.,IT	2012-11-29	18,073	2,560	2	1
13035	IP Telecom ltd.	2010-01-25	18,754	2,304	4	
31686	netison di festa stefano e c. s.n.c.	2011-10-04	18,675	2,304	2	
35130	Sfera Networks s.r.l.	2005-06-08	18,450	2,304	2	1
43625	Wi-Fi System di GianCarlo Forno	2007-09-03	18,600	2,304	2	
49640	S.P.E.Sistemi e Progetti Elett	2009-07-20	18,717	2,304	2	1
56550	STEL S.R.L.	2011-03-16	18,597	2,304	2	1
2593	VSIX Nap del Nord Est	1993-07-21	20,136	2,048	1	1
6836	Editrice La Stampa S.p.A.	2010-05-03	19,735	2,048	1	
12505	Banca Popolare di Milano	1999-06-21	19,492	2,048	1	
12607	Digital Bros. S.p.A.	1999-08-18	20,695	2,048	8	
12650	Il Sole 24 Ore AS	1999-09-10	19,087	2,048	1	
12906	Deltatre S.p.A.	2009-07-30	19,543	2,048	1	1
13018	Banca Monte Dei Paschi Di Siena S.P.A.	2000-02-21	20,328	2,048	6	
15607	BANCACARIGESpA	2000-08-21	20,307	2,048	1	
16004	MIX S.r.L.	2000-11-22	20,976	2,048	1	1
20697	A.G.S. Associazione Giovanile Salesiana	2008-06-10	19,580	2,048	1	
24869	Presidenza del Consiglio dei Ministri	2002-04-28	20,627	2,048	1	
25350	Nuovo Pignone S.p.A	2002-10-11	20,262	2,048	1	
28767	Sec Servizi S.c.p.A	2003-02-19	19,438	2,048	1	
28937	ENERG.IT SpA	2003-04-14	21,495	2,048	2	
29094	Banca Mediolanum S.p.A.	2003-06-02	19,860	2,048	2	
29419	Almaviva S.p.A.	2012-08-23	19,095	2,048	2	
31467	Arca sgr S.p.A.	2004-05-25	18,998	2,048	1	
34382	Assyrus Srl	2005-01-03	21,807	2,048	1	
34759	BANCA D'ITALIA	2005-03-30	20,861	2,048	1	1
35314	Telematic Service Communication srl	2005-07-13	19,689	2,048	1	
35485	Network S.r.l.	2011-11-16	21,294	2,048	3	
39217	ELMEC INFORMATICA S.P.A.	2006-01-10	19,847	2,048	2	
39250	HyperGrid s.r.l.	2009-09-22	21,062	2,048	1	1
39808	Fontel S.p.A.	2006-04-27	19,541	2,048	1	
41094	Provincia di Terni	2006-06-13	19,365	2,048	1	
41849	World Wide Hotel Link	2006-11-02	19,836	2,048	3	1
42275	FREEMAX S.P.A	2009-11-13	21,944	2,048	1	
42933	Aeroporto G. Marconi di Bologna s.p.a.	2008-07-16	21,628	2,048	1	
43185	RESO' SRL	2007-06-20	22,032	2,048	1	
43389	EULOGOS SPA	2007-07-24	21,239	2,048	1	
43611	Albacom.Amps telecomunicazioni Spa	2007-08-30	19,408	2,048	1	
43960	Consorzio Terrecablate	2009-01-09	21,493	2,048	1	
44062	TESENE S.R.L.	2007-11-12	20,662	2,048	1	
44091	SISTEMI SPA	2007-11-16	21,505	2,048	1	
44567	Compu-Survey S.r.l.	2008-02-06	20,714	2,048	1	1
44701	Software Design	2008-02-26	19,552	2,048	1	
44767	CABEL INDUSTRY SRL	2008-03-06	21,984	2,048	1	
44793	New Amuser s.r.l.	2008-03-11	20,333	2,048	2	
45041	Hi-Net Srl	2008-04-24	19,174	2,048	5	
47178	Connessioni Metropolitane S.r.l.	2008-05-13	21,539	2,048	1	
47750	ONEITALIA S.p.a.	2008-08-13	19,946	2,048	1	
47875	Provincia di Padova	2008-09-10	21,186	2,048	9	
47986	Project Informatica srl	2008-09-25	21,198	2,048	2	
48251	NOIXA s.r.l.	2008-10-29	20,008	2,048	2	
48382	Microdata Service srl Unipersonale	2008-11-20	21,255	2,048	1	
48394	Venis S.p.A.	2008-11-21	21,699	2,048	1	
48423	Accenture Outsourcing S.R.L	2008-11-25	20,844	2,048	1	
49073	Moviement srl	2009-04-06	19,671	2,048	8	
49265	Cooperativa Sociale Galileo A.r.l.	2009-05-08	19,680	2,048	2	
49733	Ditech S.p.a.	2009-08-31	21,298	2,048	1	
50417	W Key srl	2010-01-12	20,918	2,048	1	
50891	Nordata SRL	2010-04-15	21,795	2,048	1	
51139	Getica Srl	2010-06-08	20,947	2,048	2	
51300	Telecomunicazioni digitali Fastalp S.R.L.	2010-07-19	20,134	2,048	1	
51499	INTERMATICA SPA	2010-09-10	20,141	2,048	1	
51708	Libera Universita di Bolzano	2010-10-25	20,866	2,048	2	3
51940	ITAS ISTITUTO TRENTINO ALTO ADIGE PER ASSICURAZION	2010-12-02	21,285	2,048	1	
52083	consorzio con attivita' esterna "Consorzio Umbria 	2010-12-23	18,850	2,048	1	
56320	VIKING SRL	2011-01-28	20,163	2,048	1	
56366	VEGA - Parco Scientifico Tecnologico di Venezia S.	2011-02-11	19,390	2,048	1	1
